Comment,Designator,Footprint,LCSC
"LED_Cree_XHP50_6V","D1","LED:LED_Cree-XHP35",""
"Conn_Hole_0p7","D2,D3","Wire_holes:WireHole_0p7",""
"Mounting_Hole_M2","U1,U2","mount_holes:Hole_screw_M2",""
